title;label
US economy adds paltry 38,000 jobs in May for weakest growth since 2010;0
Donald Trump attacks force Jeb Bush out of his malaise;0
Clinton ekes out win in Iowa against Sanders;0
Hillary Clinton tributes fuel 2016 buzz;0
If You're Tired of Carving Pumpkins the Old-Fashioned Way, Try It Like This Gal--with a .22 Rifle;1
Trolls 101 —- How To Identify Trolls And Forum Spies;1
Re: What security threat? Huma Abedin doesn’t know how her emails got on her husband’s laptop, either;1
“MODERATE” INDONESIA: Protest against a Christian governor turns violent as more than 100,000 Muslims demand death for Christian governor who “blasphemed” Islam;1
Facebook Isn’t Just Making Us Less Partisan. It’s Making Us Less Politically Engaged.;0
Polling Site Corruption Enraged New Yorkers [Update] · Guardian Liberty Voice;1
Votes Being Switched In Multiple States To Clinton;1
WHAT EVERYDAY LIFE IS REALLY LIKE IN CUBA UNDER RAÚL CASTRO;1
GOP's message to voters should be this: Supreme Court fight is about Obama's abuse of power;0
Progressive Hypocrisy On Tolerance BRUTALLY Exposed;1
Sen. Kirsten Gillibrand Says Supreme Court Decision On Marriage Equality 'Just the Beginning';0
After a terrible week Trump sticks with style over substance in Wisconsin;0
7 takeaways from the Republican debate;0
Clinton's super PAC fundraising irks progressives;0
Clinton’s Policy On Syria Will Lead To WW3 Says Trump;1
Rand Paul: I won the debate last night;0
A Pimp Just Revealed Trump Also Raped 12-Year-Old Girl, Threat To Kill Witnesses;1
Rapper Lil Wayne: “My Life Was Saved by a White Man. I Don’t Know What Racism is.”;1
Evangelical Leader: Trump Campaign Broken from the Inside;0
These political scientists may have just discovered why U.S. politics are a disaster;0
Jindal won't "evolve" on same-sex marriage;0
New Report Blames Air Pollution For Deaths Of 600,000 Children Every Year;1
Russia and Iran both propping up Assad. A balancing act?;0
Elizabeth Warren Backs Hillary Clinton;0
Friend from university is an arse now;1
Critics on Islam: Time to Face Facts, Mr. President;0
Massive “Hillary For Prison” sign held up at World Series game 5 infuriates liberals;1
Trump and Brexit Defeat Globalism, for Now Anyway;1
Clinton ‘appalled’ by effort to recoup veterans’ bonuses;1
Is Your VACCINATED Child a ‘Haz Mat’?;1
Distracted by Election 2016, No One Resisted the Deep State’s Patriot Act 2;1
Republican women increasingly fear party is alienating female voters;0
Police arrest suspects across Europe in rush to minimize terror threat (+video);0
Russia Preparing for Nuclear World War III with NATO USA Breaking News November 5 2016;1
Jeb Bush invokes MLK as he unveils education plan;0
Trump tries to smooth things over with GOP insiders;0
Deutsche Bank Considering Alternatives To Paying Cash Bonus;1
Black Trump Supporter: ‘We need somebody that loves America’;1
Pope Francis announces biggest changes to annulment process in centuries;0
GOP Presidential Hopefuls Serve Up Ice Cream, Cheese And Red Meat To Iowans;0
Lots Of Candidates Want To Simplify Tax Code Here's What They Get Wrong;0
Hillary Clinton explains why she won't say 'radical Islam';0
Law enforcement took more stuff from people than burglars did last year;0
Trump launches 1st TV ad, as 2016 candidates barnstorm Iowa, NH;0
US uses Tunisia as drone base for Libya operations - report;1
For the Record: Iowa, why can't we quit you?;0
Gingrich slut-shames Megyn Kelly;1
US economy added 223,000 jobs in April;0
Education Secretary Arne Duncan stepping down;0
Comment on Macy’s “dump Trump” backfires as 30,000 irate customers cut up their cards by MeThePeople;1
Blood money, killer cops: How privatization is funding the racist logic of America’s police;0
17 Shot Dead As Chicago Records Deadliest Weekend Of 2016;1
The New World Order is melting in the heat of its own contradiction;1
November 3: Daily Contrarian Reads;1
Living in a 5G World: Wireless Pollution is Getting Out of Control;1
Trump vows to win: 'I'm not going anywhere';0
The Greatest Wealth Transfer In History Nears As ‘Deep State’ Now Pulling Out All The Stops;1
Concert plus campaign: Clinton turns to celebrities in homestretch;1
Worst Of Saudi Economic Slump Yet To Come;1
HA HA! Look At Arkansas Today Trump +28;1
State Department will not release 22 'top secret' Clinton emails;0
Hillary's Iowa reset: Is it enough?;0
Huma’s Weiner Dogs Hillary;1
A lawyer explains how Ariel could have got out of her contract with Ursula in The Little Mermaid;1
Obese Woman Loses More Than 100 Kilograms After Breaking Up With Her Feeder Boyfriend;1
Trump Supporter Arrested for Voting Twice…to fight “vote rigging”;1
Do Trump's Groping, Clinton's Lying, &amp Johnson's Honesty Disqualify Them from the Presidency?;0
GOP leadership race gets personal;0
Frustrated Trump advisers pan him for lousy debate prep (anonymously);0
Re: Are There 4 Million Dead Voters Waiting To Elect Hillary Clinton?;1
Human Rights group alarmed at extra-judicial killings of MQM workers' by para-military force in Pakistan;1
Don’t underestimate Rand Paul as a 2016 presidential contender;0
Russia joins France striking ISIS stronghold in Syria;0
John Boehner's parting gift to Paul Ryan;0
Six Gulf Protectors Arrested Challenging Gulf Oil Drilling;1
Jeb Bush just proved that Dubya was the smart one all along;0
Bill Clinton makes powerful case for Hillary in personal speech at the DNC;0
CodeSOD: A Type of Test;1
Man wildly optimistic ahead of flat pack assembly;1
Middle Class Decline Looms over Final Years of Obama Presidency;0
Breaking Down the Crooked Clintons with Special Guest: ChangeDaChannel;1
The 2016 election in 5 easy charts;0
America's racial generation gap takes an ugly political turn;0
Video shows moment of 'El Chapo's' escape from prison;0
Charles Koch Pines For More Influence In Republican Presidential Primary;0
Private Equity Consultant Hamilton Lane Trots Out New Excuse, “Evil Populists,” for Already-Flagging Private Equity Performance;1
Senator Mark Kirk Mocks Disabled Veteran Tammy Duckworth for Mixed-Race Heritage;1
The Daily 202: How Democrats are dominating early voting in Nevada;0
New Exoplanet Discoveries Reveal Red-Dwarf Stars as Likely Hosts to Large Populations of Earth-Like Water Worlds;1
3 Charlotte Area Counties Report Voting Machines Picking Wrong Candidates;1
Clinton crime family must be taken down... ARREST THEM ALL: Clinton, Podesta, Abedin, Lynch, Mook, Stephanopoulos and all the co-conspirators;1
SOME FLA. RESIDENTS PLAN ARMED TRICK-OR-TREATING AFTER CREEPY CLOWN THREATS;1
Donald Trump, a fallen soldier, and the myth of game-changing moments;0
Putin Takes On The NWO, October 2016;1
Zakharova: The US is protecting Al-Nusra from being destroyed;1
Eric Trump: A candidate under investigation is ‘unthinkable’;1
Texas troopers to ask drivers their race following investigation;0
Michael Hudson on Meet the Renegades;1
Is This Trump’s Biggest Financial Con Yet?;0
‘Conspiracy Theorists’ Believe They’ve Found Justice Scalia’s MURDER Plot;1
Re: Get Ready For Civil Unrest: Survey Finds That Most Americans Are Concerned About Election Violence;1
Combat veterans face ‘cruel’ struggle to prove their service to VA, amid missing records;0
This Is The Future: Tree-Shaped Vertical Farms That Grow 24 Acres Of Crops;1
Among this group of GOP primary voters, Trump is the Porsche of candidates;0
Jordan Strikes At ISIS Obama Said To Be Preparing To Request War Powers;0
Clinton's emotional concession: This is 'painful and will be for a long time';0
Blind Mystic Who Predicted 9/11 Has Bad News About Trump;1
Inside Bernie Sanders’s quest to win over Nevada’s Latinos;0
Hillary’s #1 aide Huma Abedin: Undeniable ties to terrorists & 9/11 funders;1
Private Equity Energy Funds Did So Badly They Might Have to Do the Unthinkable – Pay Clawbacks;1
Rand Paul drops out of White House race;0
Open Thread (NOT U.S. Election) 2016-38;1
Why many black voters aren't flocking to Bernie Sanders;0
Libertarian Party set to pick nominee at convention;0
Donald Trump's tough path to the White House;0
Gavel Battle: Boehner resignation sparks House leadership scramble;0
UK announces new troop deployment near Russia's borders;1
Trump Campaign Says Hillary Supporter Tried Assassinating Trump – It Was A Republican With A Poster;1
Obama Slams Staples, Big Companies On Health Care: 'Shame On Them';0
AP fakes the news;1
COPS AMBUSHED IN IOWA;1
Poll: Las Vegas debate doesn't scramble GOP field;0
As Cruz Crushes Caucuses, GOP Establishment Needs a Drink And A Hug;0
Re: Early Voting Results In Key Battleground States Appear To Favor Donald Trump;1
Hillary Personally Ordered ‘Donald Duck’ Troll Campaign;1
In rush to reclaim Yemen, exiled leaders risk fracturing it;0
Clinton charities reportedly will refile tax returns due to foreign donation reporting errors;0
PSVITA Japan News : Moe Moe World War 3 + Chaos Child Love Chu Chu + Musou Stars;1
The 'Pit' in Mom's Stomach Turns to Anger When She Learns Why Her Son Isn't on the School Bus;1
Supreme Court’s political stench: Why John Roberts will obviously base his Obamacare decision on politics;0
Here is Elon Musk’s True Mars On Earth Plan;1
Donald Trump kicks off final campaign day with Fla. rally;1
A Complete Guide To Early And Absentee Voting;0
Russia Has Shot From 124th to 40th in 'Ease of Doing Business';1
The Penalty For Treason Is… [Video];1
Reported two-month gap in Clinton emails coincides with escalating Libya violence;0
Letter to Judge in Bundy Case in Oregon;1
Koch-backed network aims to spend nearly $1 billion ahead of 2016 elections, may engage in GOP primaries;0
Syrian Army Enters Metro Damascus Town, Driving Rebels Further Back;1
Obamacare threatens John Roberts’s dream of a nonpartisan Supreme Court;0
Obama's Trade Agenda Clears Key Senate Hurdle;0
All Governments Lie, The Movie;1
Fighting ISIS will be a long war;0
Hillary Clinton’s “Sudden Move” Of $1.8 Billion To Qatar Central Bank Stuns Financial World;1
Hillary's 33,000 emails might not be 'missing' after all;1
Hillary Clinton's worst nightmare: Hint -- it's not Bernie Sanders;0
Another Project Veritas Bombshell: Pro-Clinton PAC Accepts Foreign Donations;1
Memo to Trump: 'Action This Day!';1
Gerrymandering didn’t make politics this vicious. But vicious politics will soon make gerrymandering so much worse.;0
Guns, terror, and LGBT rights: Orlando shooting raises stakes for next president;0
Barbara Mikulski , the longest serving female senator in history, to retire;0
Gowdy and Cummings duke it out over Benghazi;0
Conservative watchdog group accuses Democrats of illegally coordinating through voter data firm;0
100 Years Ago, 1.5 Million Armenians Were Systematically Killed. Today, It's Still Not A 'Genocide.';0
Millennials Are More Racist Than They Think;0
Apple Kindly Offer Full-Time Jobs To Remaining 1,500 Calais Refugee Children;1
The Mystery Behind The Missing Capstone Of The Great Pyramid!;1
Trump replays Clinton 'woman card,' defends 'pull out' Middle East strategy;0
Hillary Clinton Maintains Swing State Leads As Comey Email Letter Flops;1
The GOP’s establishment candidates begin aiming at each other;0
"Russia is concentrating" 2.0: Putin's new policy of "active defense";1
Study: More Vitamin B In Mother’s Diet Reduces Risk Of Colon Cancer In Offspring;1
Insiders: Clinton still on track to win Iowa and N.H.;0
New poll finds 9 in 10 Native Americans aren’t offended by Redskins name;0
Comment on Invention Secrecy At All-Time High: Thousands Of Patent Applications Placed Under Secrecy Orders by Physicists Say Consciousness Should Be Considered A State of Matter: The “Non Physical” Is Real – Collective Evolution;1
The Trump Network sought to make people rich, but left behind disappointment;0
House GOP leaders desperate to avoid shutdown;0
Comment on Chicago Tribune: Hillary Clinton should drop her campaign to be POTUS by stevor;1
Hillary Clinton v Donald Trump in 2016;1
Clinton, Sanders clash over Obama, more at testy debate;0
Yemen and YET another “False Flag” to Protect Saudi and US Interests in the Middle East | New Eastern Outlook;1
What is Comey up to and who is he working for?;1
As first voting nears, Trump seems stronger;0
3 reasons the economy boomed in 2015;0
Comment on Nomi Prins: Hillary Clinton Will Continue the Big Bank Protection Racket by EndOfTheWorld;1
Can't say under God at Hilary speech!?!??!??;1
It’s Rigged! Voters Discover Shocking Mistake On Ballots: Don’t Let This Happen To You!;1
8 POINTS VANISH IN 4 DAYS;1
Donald Trump, Paul Ryan and GOP 'unity.' It's all about the numbers, America;0
Comment on Jury Finds Woman NOT Guilty of ‘Manufacturing Drugs’ Because the Pot She Grew Was Medicine by James Michael;1
Associated Press reporter admits faking news stories for Hillary Clinton.;1
The no-transparency election;0
It’s on: Tensions between Trump and the GOP escalate in public fight;0
The Pathologization of Dissent;1
Hillary Clinton Holds 6-Point Lead Despite FBI Probe [Update];1
If Donald Trump wants to beat Hillary Clinton, he needs to win these 5 states;0
